comparison	strain	Line	OMA	N_generation	N_pSTR	motif_length	mutation	N_mutaiton	mutation_rate
Ancestor-O1MA	mev-1	729	O1MA	124	21674	5	deletions	1	1.86041250554403e-07
Ancestor-O1MA	mev-1	729	O1MA	124	21674	1	insertions	156	2.90224350864869e-05
Ancestor-O1MA	mev-1	729	O1MA	124	21674	2	insertions	9	1.67437125498963e-06
Ancestor-O1MA	mev-1	729	O1MA	124	21674	4	insertions	1	1.86041250554403e-07
Ancestor-O1MA	mev-1	729	O1MA	124	21674	1	substitutions	18	3.34874250997925e-06
Ancestor-O1MA	mev-1	729	O1MA	124	21674	3	substitutions	1	1.86041250554403e-07
Ancestor-O1MA	mev-1	729	O1MA	124	21674	4	substitutions	1	1.86041250554403e-07
Ancestor-O1MA	mev-1	729	O1MA	124	21674	6	substitutions	1	1.86041250554403e-07
Ancestor-O1MA	mev-1	730	O1MA	117	21822	1	deletions	74	1.44917659352633e-05
Ancestor-O1MA	mev-1	730	O1MA	117	21822	2	deletions	17	3.32918947161455e-06
Ancestor-O1MA	mev-1	730	O1MA	117	21822	5	deletions	1	1.95834674800856e-07
Ancestor-O1MA	mev-1	730	O1MA	117	21822	6	deletions	1	1.95834674800856e-07
Ancestor-O1MA	mev-1	730	O1MA	117	21822	1	insertions	102	1.99751368296873e-05
Ancestor-O1MA	mev-1	730	O1MA	117	21822	2	insertions	3	5.87504024402567e-07
Ancestor-O1MA	mev-1	730	O1MA	117	21822	1	substitutions	6	1.17500804880513e-06
Ancestor-O1MA	mev-1	730	O1MA	117	21822	3	substitutions	2	3.91669349601711e-07
Ancestor-O1MA	mev-1	733	O1MA	121	21059	1	deletions	191	3.74783322259892e-05
Ancestor-O1MA	mev-1	733	O1MA	121	21059	2	deletions	37	7.2602004835686e-06
Ancestor-O1MA	mev-1	733	O1MA	121	21059	3	deletions	1	1.96221634691043e-07
Ancestor-O1MA	mev-1	733	O1MA	121	21059	4	deletions	2	3.92443269382086e-07
Ancestor-O1MA	mev-1	733	O1MA	121	21059	5	deletions	1	1.96221634691043e-07
Ancestor-O1MA	mev-1	733	O1MA	121	21059	6	deletions	1	1.96221634691043e-07
Ancestor-O1MA	mev-1	733	O1MA	121	21059	1	insertions	361	7.08360101234666e-05
Ancestor-O1MA	mev-1	733	O1MA	121	21059	2	insertions	16	3.13954615505669e-06
Ancestor-O1MA	mev-1	733	O1MA	121	21059	3	insertions	2	3.92443269382086e-07
Ancestor-O1MA	mev-1	733	O1MA	121	21059	4	insertions	1	1.96221634691043e-07
Ancestor-O1MA	mev-1	733	O1MA	121	21059	6	insertions	1	1.96221634691043e-07
Ancestor-O1MA	mev-1	733	O1MA	121	21059	1	substitutions	27	5.29798413665816e-06
Ancestor-O1MA	mev-1	733	O1MA	121	21059	2	substitutions	3	5.88664904073129e-07
Ancestor-O1MA	mev-1	733	O1MA	121	21059	3	substitutions	1	1.96221634691043e-07
Ancestor-O1MA	mev-1	733	O1MA	121	21059	4	substitutions	2	3.92443269382086e-07
Ancestor-O1MA	mev-1	733	O1MA	121	21059	6	substitutions	1	1.96221634691043e-07
Ancestor-O1MA	mev-1	737	O1MA	107	22173	1	deletions	46	9.69437022631297e-06
Ancestor-O1MA	mev-1	737	O1MA	107	22173	2	deletions	10	2.10747178832891e-06
Ancestor-O1MA	mev-1	737	O1MA	107	22173	5	deletions	1	2.10747178832891e-07
Ancestor-O1MA	mev-1	737	O1MA	107	22173	6	deletions	1	2.10747178832891e-07
Ancestor-O1MA	mev-1	737	O1MA	107	22173	1	insertions	79	1.66490271277984e-05
Ancestor-O1MA	mev-1	737	O1MA	107	22173	2	insertions	6	1.26448307299734e-06
Ancestor-O1MA	mev-1	737	O1MA	107	22173	1	substitutions	8	1.68597743066312e-06
Ancestor-O1MA	mev-1	737	O1MA	107	22173	2	substitutions	1	2.10747178832891e-07
Ancestor-O1MA	mev-1	737	O1MA	107	22173	3	substitutions	2	4.21494357665781e-07
Ancestor-O1MA	mev-1	738	O1MA	123	22098	1	deletions	59	1.08533531710555e-05
Ancestor-O1MA	mev-1	738	O1MA	123	22098	2	deletions	13	2.39141680040205e-06
Ancestor-O1MA	mev-1	738	O1MA	123	22098	1	insertions	101	1.8579468987739e-05
Ancestor-O1MA	mev-1	738	O1MA	123	22098	2	insertions	6	1.10373083095479e-06
Ancestor-O1MA	mev-1	738	O1MA	123	22098	1	substitutions	6	1.10373083095479e-06
Ancestor-O1MA	mev-1	738	O1MA	123	22098	6	substitutions	1	1.83955138492466e-07
Ancestor-O1MA	mev-1	744	O1MA	121	21923	1	deletions	43	8.10500161534567e-06
Ancestor-O1MA	mev-1	744	O1MA	121	21923	2	deletions	9	1.69639568693281e-06
Ancestor-O1MA	mev-1	744	O1MA	121	21923	5	deletions	1	1.88488409659202e-07
Ancestor-O1MA	mev-1	744	O1MA	121	21923	1	insertions	70	1.31941886761441e-05
Ancestor-O1MA	mev-1	744	O1MA	121	21923	2	insertions	5	9.42442048296008e-07
Ancestor-O1MA	mev-1	744	O1MA	121	21923	1	substitutions	3	5.65465228977605e-07
Ancestor-O1MA	mev-1	744	O1MA	121	21923	3	substitutions	1	1.88488409659202e-07
Ancestor-O1MA	mev-1	744	O1MA	121	21923	5	substitutions	1	1.88488409659202e-07
Ancestor-O1MA	mev-1	746	O1MA	117	20505	1	deletions	220	4.58508139561541e-05
Ancestor-O1MA	mev-1	746	O1MA	117	20505	2	deletions	48	1.000381395407e-05
Ancestor-O1MA	mev-1	746	O1MA	117	20505	3	deletions	5	1.04206395354896e-06
Ancestor-O1MA	mev-1	746	O1MA	117	20505	4	deletions	1	2.08412790709791e-07
Ancestor-O1MA	mev-1	746	O1MA	117	20505	6	deletions	4	8.33651162839166e-07
Ancestor-O1MA	mev-1	746	O1MA	117	20505	1	insertions	335	6.98182848877801e-05
Ancestor-O1MA	mev-1	746	O1MA	117	20505	2	insertions	11	2.29254069780771e-06
Ancestor-O1MA	mev-1	746	O1MA	117	20505	4	insertions	1	2.08412790709791e-07
Ancestor-O1MA	mev-1	746	O1MA	117	20505	5	insertions	1	2.08412790709791e-07
Ancestor-O1MA	mev-1	746	O1MA	117	20505	6	insertions	2	4.16825581419583e-07
Ancestor-O1MA	mev-1	746	O1MA	117	20505	1	substitutions	24	5.00190697703499e-06
Ancestor-O1MA	mev-1	746	O1MA	117	20505	2	substitutions	2	4.16825581419583e-07
Ancestor-O1MA	mev-1	746	O1MA	117	20505	3	substitutions	1	2.08412790709791e-07
Ancestor-O1MA	mev-1	746	O1MA	117	20505	6	substitutions	3	6.25238372129374e-07
Ancestor-O1MA	mev-1	748	O1MA	119	21573	1	deletions	132	2.57090737838732e-05
Ancestor-O1MA	mev-1	748	O1MA	119	21573	2	deletions	22	4.28484563064553e-06
Ancestor-O1MA	mev-1	748	O1MA	119	21573	3	deletions	3	5.84297131451663e-07
Ancestor-O1MA	mev-1	748	O1MA	119	21573	5	deletions	2	3.89531420967775e-07
Ancestor-O1MA	mev-1	748	O1MA	119	21573	6	deletions	1	1.94765710483888e-07
Ancestor-O1MA	mev-1	748	O1MA	119	21573	1	insertions	170	3.31101707822609e-05
Ancestor-O1MA	mev-1	748	O1MA	119	21573	2	insertions	8	1.5581256838711e-06
Ancestor-O1MA	mev-1	748	O1MA	119	21573	1	substitutions	20	3.89531420967775e-06
Ancestor-O1MA	mev-1	748	O1MA	119	21573	4	substitutions	1	1.94765710483888e-07
Ancestor-O1MA	mev-1	749	O1MA	120	19569	1	deletions	420	8.94271551944402e-05
Ancestor-O1MA	mev-1	749	O1MA	120	19569	2	deletions	92	1.9588805423544e-05
Ancestor-O1MA	mev-1	749	O1MA	120	19569	3	deletions	15	3.19382697123001e-06
Ancestor-O1MA	mev-1	749	O1MA	120	19569	4	deletions	7	1.490452586574e-06
Ancestor-O1MA	mev-1	749	O1MA	120	19569	5	deletions	1	2.12921798082e-07
Ancestor-O1MA	mev-1	749	O1MA	120	19569	6	deletions	7	1.490452586574e-06
Ancestor-O1MA	mev-1	749	O1MA	120	19569	1	insertions	654	0.000139250855945628
Ancestor-O1MA	mev-1	749	O1MA	120	19569	2	insertions	29	6.17473214437801e-06
Ancestor-O1MA	mev-1	749	O1MA	120	19569	3	insertions	4	8.51687192328002e-07
Ancestor-O1MA	mev-1	749	O1MA	120	19569	4	insertions	2	4.25843596164001e-07
Ancestor-O1MA	mev-1	749	O1MA	120	19569	5	insertions	1	2.12921798082e-07
Ancestor-O1MA	mev-1	749	O1MA	120	19569	6	insertions	1	2.12921798082e-07
Ancestor-O1MA	mev-1	749	O1MA	120	19569	1	substitutions	58	1.2349464288756e-05
Ancestor-O1MA	mev-1	749	O1MA	120	19569	2	substitutions	10	2.12921798082e-06
Ancestor-O1MA	mev-1	749	O1MA	120	19569	3	substitutions	7	1.490452586574e-06
Ancestor-O1MA	mev-1	749	O1MA	120	19569	4	substitutions	8	1.703374384656e-06
Ancestor-O1MA	mev-1	749	O1MA	120	19569	5	substitutions	1	2.12921798082e-07
Ancestor-O1MA	mev-1	749	O1MA	120	19569	6	substitutions	9	1.916296182738e-06
Ancestor-O1MA	mev-1	752	O1MA	112	23719	1	deletions	25	4.70538989237079e-06
Ancestor-O1MA	mev-1	752	O1MA	112	23719	5	deletions	1	1.88215595694832e-07
Ancestor-O1MA	mev-1	752	O1MA	112	23719	1	insertions	21	3.95252750959147e-06
Ancestor-O1MA	mev-1	752	O1MA	112	23719	2	insertions	8	1.50572476555865e-06
Ancestor-O1MA	mev-1	752	O1MA	112	23719	1	substitutions	7	1.31750916986382e-06
Ancestor-O1MA	mev-1	752	O1MA	112	23719	3	substitutions	1	1.88215595694832e-07
Ancestor-O1MA	mev-1	753	O1MA	120	19961	1	deletions	350	7.3059131974016e-05
Ancestor-O1MA	mev-1	753	O1MA	120	19961	2	deletions	76	1.58642686572149e-05
Ancestor-O1MA	mev-1	753	O1MA	120	19961	3	deletions	10	2.08740377068617e-06
Ancestor-O1MA	mev-1	753	O1MA	120	19961	5	deletions	2	4.17480754137234e-07
Ancestor-O1MA	mev-1	753	O1MA	120	19961	6	deletions	2	4.17480754137234e-07
Ancestor-O1MA	mev-1	753	O1MA	120	19961	1	insertions	519	0.000108336255698612
Ancestor-O1MA	mev-1	753	O1MA	120	19961	2	insertions	30	6.26221131205851e-06
Ancestor-O1MA	mev-1	753	O1MA	120	19961	3	insertions	3	6.26221131205851e-07
Ancestor-O1MA	mev-1	753	O1MA	120	19961	6	insertions	1	2.08740377068617e-07
Ancestor-O1MA	mev-1	753	O1MA	120	19961	1	substitutions	53	1.10632399846367e-05
Ancestor-O1MA	mev-1	753	O1MA	120	19961	2	substitutions	10	2.08740377068617e-06
Ancestor-O1MA	mev-1	753	O1MA	120	19961	3	substitutions	7	1.46118263948032e-06
Ancestor-O1MA	mev-1	753	O1MA	120	19961	4	substitutions	7	1.46118263948032e-06
Ancestor-O1MA	mev-1	753	O1MA	120	19961	5	substitutions	2	4.17480754137234e-07
Ancestor-O1MA	mev-1	753	O1MA	120	19961	6	substitutions	5	1.04370188534309e-06
Ancestor-O1MA	mev-1	759	O1MA	118	21659	1	deletions	110	2.152000068864e-05
Ancestor-O1MA	mev-1	759	O1MA	118	21659	2	deletions	20	3.91272739793455e-06
Ancestor-O1MA	mev-1	759	O1MA	118	21659	3	deletions	1	1.95636369896727e-07
Ancestor-O1MA	mev-1	759	O1MA	118	21659	4	deletions	2	3.91272739793455e-07
Ancestor-O1MA	mev-1	759	O1MA	118	21659	5	deletions	2	3.91272739793455e-07
Ancestor-O1MA	mev-1	759	O1MA	118	21659	1	insertions	208	4.06923649385193e-05
Ancestor-O1MA	mev-1	759	O1MA	118	21659	2	insertions	4	7.8254547958691e-07
Ancestor-O1MA	mev-1	759	O1MA	118	21659	1	substitutions	18	3.52145465814109e-06
Ancestor-O1MA	mev-1	759	O1MA	118	21659	2	substitutions	1	1.95636369896727e-07
Ancestor-O1MA	mev-1	759	O1MA	118	21659	3	substitutions	1	1.95636369896727e-07
Ancestor-O1MA	mev-1	759	O1MA	118	21659	4	substitutions	1	1.95636369896727e-07
Ancestor-O1MA	mev-1	759	O1MA	118	21659	6	substitutions	2	3.91272739793455e-07
Ancestor-O1MA	mev-1	761	O1MA	121	20017	1	deletions	376	7.76199734358027e-05
Ancestor-O1MA	mev-1	761	O1MA	121	20017	2	deletions	52	1.07346771772919e-05
Ancestor-O1MA	mev-1	761	O1MA	121	20017	3	deletions	8	1.65148879650644e-06
Ancestor-O1MA	mev-1	761	O1MA	121	20017	4	deletions	3	6.19308298689915e-07
Ancestor-O1MA	mev-1	761	O1MA	121	20017	5	deletions	1	2.06436099563305e-07
Ancestor-O1MA	mev-1	761	O1MA	121	20017	6	deletions	4	8.2574439825322e-07
Ancestor-O1MA	mev-1	761	O1MA	121	20017	1	insertions	427	8.81482145135313e-05
Ancestor-O1MA	mev-1	761	O1MA	121	20017	2	insertions	20	4.1287219912661e-06
Ancestor-O1MA	mev-1	761	O1MA	121	20017	3	insertions	2	4.1287219912661e-07
Ancestor-O1MA	mev-1	761	O1MA	121	20017	5	insertions	2	4.1287219912661e-07
Ancestor-O1MA	mev-1	761	O1MA	121	20017	6	insertions	3	6.19308298689915e-07
Ancestor-O1MA	mev-1	761	O1MA	121	20017	1	substitutions	52	1.07346771772919e-05
Ancestor-O1MA	mev-1	761	O1MA	121	20017	2	substitutions	11	2.27079709519636e-06
Ancestor-O1MA	mev-1	761	O1MA	121	20017	3	substitutions	7	1.44505269694314e-06
Ancestor-O1MA	mev-1	761	O1MA	121	20017	4	substitutions	3	6.19308298689915e-07
Ancestor-O1MA	mev-1	761	O1MA	121	20017	5	substitutions	1	2.06436099563305e-07
Ancestor-O1MA	mev-1	761	O1MA	121	20017	6	substitutions	9	1.85792489606975e-06
Ancestor-O1MA	mev-1	767	O1MA	119	21950	1	deletions	90	1.72278478589614e-05
Ancestor-O1MA	mev-1	767	O1MA	119	21950	2	deletions	13	2.48846691296108e-06
Ancestor-O1MA	mev-1	767	O1MA	119	21950	3	deletions	1	1.91420531766237e-07
Ancestor-O1MA	mev-1	767	O1MA	119	21950	5	deletions	1	1.91420531766237e-07
Ancestor-O1MA	mev-1	767	O1MA	119	21950	1	insertions	143	2.73731360425719e-05
Ancestor-O1MA	mev-1	767	O1MA	119	21950	2	insertions	7	1.33994372236366e-06
Ancestor-O1MA	mev-1	767	O1MA	119	21950	1	substitutions	9	1.72278478589614e-06
Ancestor-O1MA	mev-1	767	O1MA	119	21950	3	substitutions	2	3.82841063532475e-07
Ancestor-O1MA	mev-1	769	O1MA	110	21093	1	deletions	105	2.26270671442055e-05
Ancestor-O1MA	mev-1	769	O1MA	110	21093	2	deletions	22	4.74090930640497e-06
Ancestor-O1MA	mev-1	769	O1MA	110	21093	3	deletions	3	6.46487632691587e-07
Ancestor-O1MA	mev-1	769	O1MA	110	21093	1	insertions	209	4.50386384108472e-05
Ancestor-O1MA	mev-1	769	O1MA	110	21093	2	insertions	6	1.29297526538317e-06
Ancestor-O1MA	mev-1	769	O1MA	110	21093	1	substitutions	9	1.93946289807476e-06
Ancestor-O1MA	mev-1	769	O1MA	110	21093	2	substitutions	2	4.30991755127724e-07
Ancestor-O1MA	mev-1	769	O1MA	110	21093	4	substitutions	2	4.30991755127724e-07
Ancestor-O1MA	mev-1	770	O1MA	123	22266	1	deletions	54	9.85862728473687e-06
Ancestor-O1MA	mev-1	770	O1MA	123	22266	2	deletions	4	7.30268687758287e-07
Ancestor-O1MA	mev-1	770	O1MA	123	22266	3	deletions	1	1.82567171939572e-07
Ancestor-O1MA	mev-1	770	O1MA	123	22266	5	deletions	1	1.82567171939572e-07
Ancestor-O1MA	mev-1	770	O1MA	123	22266	6	deletions	1	1.82567171939572e-07
Ancestor-O1MA	mev-1	770	O1MA	123	22266	1	insertions	76	1.38751050674075e-05
Ancestor-O1MA	mev-1	770	O1MA	123	22266	2	insertions	5	9.12835859697859e-07
Ancestor-O1MA	mev-1	770	O1MA	123	22266	1	substitutions	2	3.65134343879143e-07
Ancestor-O1MA	mev-1	770	O1MA	123	22266	2	substitutions	1	1.82567171939572e-07
Ancestor-O1MA	mev-1	770	O1MA	123	22266	3	substitutions	1	1.82567171939572e-07
Ancestor-O1MA	mev-1	704	O1MA	119	20780	Motif sizes 1-6	deletions	261	5.27737562782572e-05
Ancestor-O1MA	mev-1	704	O1MA	119	20780	Motif sizes 1-6	insertions	368	7.44089743693435e-05
Ancestor-O1MA	mev-1	704	O1MA	119	20780	Motif sizes 1-6	substitutions	37	7.48133709691769e-06
Ancestor-O1MA	mev-1	706	O1MA	120	22181	Motif sizes 1-6	deletions	62	1.16466044512571e-05
Ancestor-O1MA	mev-1	706	O1MA	120	22181	Motif sizes 1-6	insertions	85	1.59671190057557e-05
Ancestor-O1MA	mev-1	706	O1MA	120	22181	Motif sizes 1-6	substitutions	7	1.3149392122387e-06
Ancestor-O1MA	mev-1	711	O1MA	117	21410	Motif sizes 1-6	deletions	187	3.7325796316922e-05
Ancestor-O1MA	mev-1	711	O1MA	117	21410	Motif sizes 1-6	insertions	253	5.04996067817179e-05
Ancestor-O1MA	mev-1	711	O1MA	117	21410	Motif sizes 1-6	substitutions	28	5.58888928809527e-06
Ancestor-O1MA	mev-1	712	O1MA	123	21804	Motif sizes 1-6	deletions	153	2.852463857605e-05
Ancestor-O1MA	mev-1	712	O1MA	123	21804	Motif sizes 1-6	insertions	214	3.98972068972203e-05
Ancestor-O1MA	mev-1	712	O1MA	123	21804	Motif sizes 1-6	substitutions	21	3.91514647122256e-06
Ancestor-O1MA	mev-1	715	O1MA	120	21254	Motif sizes 1-6	deletions	175	3.43072676515793e-05
Ancestor-O1MA	mev-1	715	O1MA	120	21254	Motif sizes 1-6	insertions	270	5.29312129481509e-05
Ancestor-O1MA	mev-1	715	O1MA	120	21254	Motif sizes 1-6	substitutions	32	6.27332894200307e-06
Ancestor-O1MA	mev-1	721	O1MA	123	20726	Motif sizes 1-6	deletions	309	6.06049194719487e-05
Ancestor-O1MA	mev-1	721	O1MA	123	20726	Motif sizes 1-6	insertions	432	8.47292078054429e-05
Ancestor-O1MA	mev-1	721	O1MA	123	20726	Motif sizes 1-6	substitutions	61	1.19640779540093e-05
Ancestor-O1MA	mev-1	727	O1MA	116	22173	Motif sizes 1-6	deletions	75	1.45797078459823e-05
Ancestor-O1MA	mev-1	727	O1MA	116	22173	Motif sizes 1-6	insertions	93	1.80788377290181e-05
Ancestor-O1MA	mev-1	727	O1MA	116	22173	Motif sizes 1-6	substitutions	11	2.13835715074407e-06
Ancestor-O1MA	mev-1	729	O1MA	124	21674	Motif sizes 1-6	deletions	108	2.00924550598755e-05
Ancestor-O1MA	mev-1	729	O1MA	124	21674	Motif sizes 1-6	insertions	166	3.08828475920309e-05
Ancestor-O1MA	mev-1	729	O1MA	124	21674	Motif sizes 1-6	substitutions	21	3.90686626164246e-06
Ancestor-O1MA	mev-1	730	O1MA	117	21822	Motif sizes 1-6	deletions	93	1.82126247564796e-05
Ancestor-O1MA	mev-1	730	O1MA	117	21822	Motif sizes 1-6	insertions	105	2.05626408540899e-05
Ancestor-O1MA	mev-1	730	O1MA	117	21822	Motif sizes 1-6	substitutions	8	1.56667739840685e-06
Ancestor-O1MA	mev-1	733	O1MA	121	21059	Motif sizes 1-6	deletions	233	4.57196408830131e-05
Ancestor-O1MA	mev-1	733	O1MA	121	21059	Motif sizes 1-6	insertions	381	7.47604428172874e-05
Ancestor-O1MA	mev-1	733	O1MA	121	21059	Motif sizes 1-6	substitutions	34	6.67153557949547e-06
Ancestor-O1MA	mev-1	737	O1MA	107	22173	Motif sizes 1-6	deletions	58	1.22233363723077e-05
Ancestor-O1MA	mev-1	737	O1MA	107	22173	Motif sizes 1-6	insertions	85	1.79135102007957e-05
Ancestor-O1MA	mev-1	737	O1MA	107	22173	Motif sizes 1-6	substitutions	11	2.3182189671618e-06
Ancestor-O1MA	mev-1	738	O1MA	123	22098	Motif sizes 1-6	deletions	72	1.32447699714575e-05
Ancestor-O1MA	mev-1	738	O1MA	123	22098	Motif sizes 1-6	insertions	107	1.96831998186938e-05
Ancestor-O1MA	mev-1	738	O1MA	123	22098	Motif sizes 1-6	substitutions	7	1.28768596944726e-06
Ancestor-O1MA	mev-1	744	O1MA	121	21923	Motif sizes 1-6	deletions	53	9.98988571193769e-06
Ancestor-O1MA	mev-1	744	O1MA	121	21923	Motif sizes 1-6	insertions	75	1.41366307244401e-05
Ancestor-O1MA	mev-1	744	O1MA	121	21923	Motif sizes 1-6	substitutions	5	9.42442048296008e-07
Ancestor-O1MA	mev-1	746	O1MA	117	20505	Motif sizes 1-6	deletions	278	5.7938755817322e-05
Ancestor-O1MA	mev-1	746	O1MA	117	20505	Motif sizes 1-6	insertions	350	7.2944476748427e-05
Ancestor-O1MA	mev-1	746	O1MA	117	20505	Motif sizes 1-6	substitutions	30	6.25238372129374e-06
Ancestor-O1MA	mev-1	748	O1MA	119	21573	Motif sizes 1-6	deletions	160	3.1162513677422e-05
Ancestor-O1MA	mev-1	748	O1MA	119	21573	Motif sizes 1-6	insertions	178	3.4668296466132e-05
Ancestor-O1MA	mev-1	748	O1MA	119	21573	Motif sizes 1-6	substitutions	21	4.09007992016164e-06
Ancestor-O1MA	mev-1	749	O1MA	120	19569	Motif sizes 1-6	deletions	542	0.000115403614560444
Ancestor-O1MA	mev-1	749	O1MA	120	19569	Motif sizes 1-6	insertions	691	0.000147128962474662
Ancestor-O1MA	mev-1	749	O1MA	120	19569	Motif sizes 1-6	substitutions	93	1.9801727221626e-05
Ancestor-O1MA	mev-1	752	O1MA	112	23719	Motif sizes 1-6	deletions	26	4.89360548806563e-06
Ancestor-O1MA	mev-1	752	O1MA	112	23719	Motif sizes 1-6	insertions	29	5.45825227515012e-06
Ancestor-O1MA	mev-1	752	O1MA	112	23719	Motif sizes 1-6	substitutions	8	1.50572476555865e-06
Ancestor-O1MA	mev-1	753	O1MA	120	19961	Motif sizes 1-6	deletions	440	9.18457659101915e-05
Ancestor-O1MA	mev-1	753	O1MA	120	19961	Motif sizes 1-6	insertions	553	0.000115433428518945
Ancestor-O1MA	mev-1	753	O1MA	120	19961	Motif sizes 1-6	substitutions	84	1.75341916737638e-05
Ancestor-O1MA	mev-1	759	O1MA	118	21659	Motif sizes 1-6	deletions	135	2.64109099360582e-05
Ancestor-O1MA	mev-1	759	O1MA	118	21659	Motif sizes 1-6	insertions	212	4.14749104181062e-05
Ancestor-O1MA	mev-1	759	O1MA	118	21659	Motif sizes 1-6	substitutions	23	4.49963650762473e-06
Ancestor-O1MA	mev-1	761	O1MA	121	20017	Motif sizes 1-6	deletions	444	9.16576282061074e-05
Ancestor-O1MA	mev-1	761	O1MA	121	20017	Motif sizes 1-6	insertions	454	9.37219892017405e-05
Ancestor-O1MA	mev-1	761	O1MA	121	20017	Motif sizes 1-6	substitutions	83	1.71341962637543e-05
Ancestor-O1MA	mev-1	767	O1MA	119	21950	Motif sizes 1-6	deletions	105	2.00991558354549e-05
Ancestor-O1MA	mev-1	767	O1MA	119	21950	Motif sizes 1-6	insertions	150	2.87130797649356e-05
Ancestor-O1MA	mev-1	767	O1MA	119	21950	Motif sizes 1-6	substitutions	11	2.10562584942861e-06
Ancestor-O1MA	mev-1	769	O1MA	110	21093	Motif sizes 1-6	deletions	130	2.80144640833021e-05
Ancestor-O1MA	mev-1	769	O1MA	110	21093	Motif sizes 1-6	insertions	215	4.63316136762304e-05
Ancestor-O1MA	mev-1	769	O1MA	110	21093	Motif sizes 1-6	substitutions	13	2.80144640833021e-06
Ancestor-O1MA	mev-1	770	O1MA	123	22266	Motif sizes 1-6	deletions	61	1.11365974883139e-05
Ancestor-O1MA	mev-1	770	O1MA	123	22266	Motif sizes 1-6	insertions	81	1.47879409271053e-05
Ancestor-O1MA	mev-1	770	O1MA	123	22266	Motif sizes 1-6	substitutions	4	7.30268687758287e-07
O1MA-O2MA	N2	504.03	O2MA	145	23464	1	deletions	94	1.38142657276885e-05
O1MA-O2MA	N2	504.03	O2MA	145	23464	2	deletions	15	2.20440410548221e-06
O1MA-O2MA	N2	504.03	O2MA	145	23464	3	deletions	1	1.46960273698814e-07
O1MA-O2MA	N2	504.03	O2MA	145	23464	5	deletions	3	4.40880821096441e-07
O1MA-O2MA	N2	504.03	O2MA	145	23464	6	deletions	2	2.93920547397627e-07
O1MA-O2MA	N2	504.03	O2MA	145	23464	1	insertions	103	1.51369081909778e-05
O1MA-O2MA	N2	504.03	O2MA	145	23464	2	insertions	8	1.17568218959051e-06
O1MA-O2MA	N2	504.03	O2MA	145	23464	4	insertions	1	1.46960273698814e-07
O1MA-O2MA	N2	504.03	O2MA	145	23464	6	insertions	3	4.40880821096441e-07
O1MA-O2MA	N2	504.03	O2MA	145	23464	1	substitutions	26	3.82096711616916e-06
O1MA-O2MA	N2	504.03	O2MA	145	23464	2	substitutions	2	2.93920547397627e-07
O1MA-O2MA	N2	504.03	O2MA	145	23464	3	substitutions	1	1.46960273698814e-07
O1MA-O2MA	N2	504.1	O2MA	143	23533	1	deletions	72	1.06976693047317e-05
O1MA-O2MA	N2	504.1	O2MA	143	23533	2	deletions	14	2.08010236480895e-06
O1MA-O2MA	N2	504.1	O2MA	143	23533	3	deletions	2	2.97157480686992e-07
O1MA-O2MA	N2	504.1	O2MA	143	23533	4	deletions	1	1.48578740343496e-07
O1MA-O2MA	N2	504.1	O2MA	143	23533	5	deletions	2	2.97157480686992e-07
O1MA-O2MA	N2	504.1	O2MA	143	23533	6	deletions	2	2.97157480686992e-07
O1MA-O2MA	N2	504.1	O2MA	143	23533	1	insertions	108	1.60465039570976e-05
O1MA-O2MA	N2	504.1	O2MA	143	23533	2	insertions	13	1.93152362446545e-06
O1MA-O2MA	N2	504.1	O2MA	143	23533	4	insertions	1	1.48578740343496e-07
O1MA-O2MA	N2	504.1	O2MA	143	23533	6	insertions	1	1.48578740343496e-07
O1MA-O2MA	N2	504.1	O2MA	143	23533	1	substitutions	36	5.34883465236586e-06
O1MA-O2MA	N2	504.1	O2MA	143	23533	2	substitutions	3	4.45736221030489e-07
O1MA-O2MA	N2	504.1	O2MA	143	23533	6	substitutions	2	2.97157480686992e-07
O1MA-O2MA	N2	504.15	O2MA	147	21552	1	deletions	117	1.84650697695559e-05
O1MA-O2MA	N2	504.15	O2MA	147	21552	2	deletions	23	3.62988551025458e-06
O1MA-O2MA	N2	504.15	O2MA	147	21552	3	deletions	5	7.89105545707518e-07
O1MA-O2MA	N2	504.15	O2MA	147	21552	6	deletions	2	3.15642218283007e-07
O1MA-O2MA	N2	504.15	O2MA	147	21552	1	insertions	97	1.53086475867259e-05
O1MA-O2MA	N2	504.15	O2MA	147	21552	2	insertions	8	1.26256887313203e-06
O1MA-O2MA	N2	504.15	O2MA	147	21552	3	insertions	1	1.57821109141504e-07
O1MA-O2MA	N2	504.15	O2MA	147	21552	4	insertions	1	1.57821109141504e-07
O1MA-O2MA	N2	504.15	O2MA	147	21552	6	insertions	1	1.57821109141504e-07
O1MA-O2MA	N2	504.15	O2MA	147	21552	1	substitutions	29	4.57681216510361e-06
O1MA-O2MA	N2	504.15	O2MA	147	21552	2	substitutions	1	1.57821109141504e-07
O1MA-O2MA	N2	504.15	O2MA	147	21552	4	substitutions	1	1.57821109141504e-07
O1MA-O2MA	N2	504.23	O2MA	146	23440	1	deletions	103	1.50486231240357e-05
O1MA-O2MA	N2	504.23	O2MA	146	23440	2	deletions	22	3.21426901678433e-06
O1MA-O2MA	N2	504.23	O2MA	146	23440	3	deletions	1	1.4610313712656e-07
O1MA-O2MA	N2	504.23	O2MA	146	23440	4	deletions	1	1.4610313712656e-07
O1MA-O2MA	N2	504.23	O2MA	146	23440	6	deletions	1	1.4610313712656e-07
