comparison	strain	Line	OMA	N_generation	N_pSTR	motif_length	mutation	N_mutaiton	mutation_rate
Ancestor-O2MA	N2	547.18	O2MA	385	2929	Motif sizes 1-6	insertions	1	4.43394093103892e-07
Ancestor-O2MA	N2	547.18	O2MA	385	2929	Motif sizes 1-6	substitutions	15	6.65091139655837e-06
Ancestor-O2MA	N2	547.33	O2MA	384	2878	Motif sizes 1-6	deletions	11	4.97669098911281e-06
Ancestor-O2MA	N2	547.33	O2MA	384	2878	Motif sizes 1-6	insertions	2	9.0485290711142e-07
Ancestor-O2MA	N2	547.33	O2MA	384	2878	Motif sizes 1-6	substitutions	17	7.69124971044707e-06
Ancestor-O2MA	N2	547.44	O2MA	384	2773	Motif sizes 1-6	deletions	19	8.92159514364707e-06
Ancestor-O2MA	N2	547.44	O2MA	384	2773	Motif sizes 1-6	insertions	2	9.39115278278639e-07
Ancestor-O2MA	N2	547.44	O2MA	384	2773	Motif sizes 1-6	substitutions	19	8.92159514364707e-06
Ancestor-O1MA	N2	548	O1MA	186	2899	Motif sizes 1-6	deletions	5	4.63637813558253e-06
Ancestor-O1MA	N2	548	O1MA	186	2899	Motif sizes 1-6	insertions	1	9.27275627116507e-07
Ancestor-O1MA	N2	548	O1MA	186	2899	Motif sizes 1-6	substitutions	15	1.39091344067476e-05
Ancestor-O1MA	N2	550	O1MA	227	2964	Motif sizes 1-6	deletions	7	5.20192382005505e-06
Ancestor-O1MA	N2	550	O1MA	227	2964	Motif sizes 1-6	insertions	1	7.43131974293579e-07
Ancestor-O1MA	N2	550	O1MA	227	2964	Motif sizes 1-6	substitutions	18	1.33763755372844e-05
Ancestor-O2MA	N2	550.02	O2MA	365	2812	Motif sizes 1-6	deletions	9	4.38434108225024e-06
Ancestor-O2MA	N2	550.02	O2MA	365	2812	Motif sizes 1-6	insertions	1	4.87149009138915e-07
Ancestor-O2MA	N2	550.02	O2MA	365	2812	Motif sizes 1-6	substitutions	15	7.30723513708373e-06
Ancestor-O2MA	N2	550.2	O2MA	369	2969	Motif sizes 1-6	deletions	5	2.28193592141378e-06
Ancestor-O2MA	N2	550.2	O2MA	369	2969	Motif sizes 1-6	insertions	3	1.36916155284827e-06
Ancestor-O2MA	N2	550.2	O2MA	369	2969	Motif sizes 1-6	substitutions	14	6.38942057995858e-06
Ancestor-O2MA	N2	550.22	O2MA	363	2932	Motif sizes 1-6	deletions	8	3.75828231465091e-06
Ancestor-O2MA	N2	550.22	O2MA	363	2932	Motif sizes 1-6	insertions	2	9.39570578662728e-07
Ancestor-O2MA	N2	550.22	O2MA	363	2932	Motif sizes 1-6	substitutions	16	7.51656462930182e-06
Ancestor-O2MA	N2	550.36	O2MA	365	2813	Motif sizes 1-6	deletions	15	7.30463747084232e-06
Ancestor-O2MA	N2	550.36	O2MA	365	2813	Motif sizes 1-6	insertions	2	9.73951662778976e-07
Ancestor-O2MA	N2	550.36	O2MA	365	2813	Motif sizes 1-6	substitutions	17	8.2785891336213e-06
Ancestor-O2MA	N2	550.41	O2MA	365	2872	Motif sizes 1-6	deletions	9	4.2927462128439e-06
Ancestor-O2MA	N2	550.41	O2MA	365	2872	Motif sizes 1-6	insertions	5	2.3848590071355e-06
Ancestor-O2MA	N2	550.41	O2MA	365	2872	Motif sizes 1-6	substitutions	21	1.00164078299691e-05
Ancestor-O1MA	N2	551	O1MA	243	2895	Motif sizes 1-6	deletions	7	4.97523045978237e-06
Ancestor-O1MA	N2	551	O1MA	243	2895	Motif sizes 1-6	insertions	1	7.10747208540338e-07
Ancestor-O1MA	N2	551	O1MA	243	2895	Motif sizes 1-6	substitutions	14	9.95046091956474e-06
Ancestor-O1MA	N2	552	O1MA	241	2881	Motif sizes 1-6	deletions	5	3.60064004977525e-06
Ancestor-O1MA	N2	552	O1MA	241	2881	Motif sizes 1-6	insertions	2	1.4402560199101e-06
Ancestor-O1MA	N2	552	O1MA	241	2881	Motif sizes 1-6	substitutions	24	1.72830722389212e-05
Ancestor-O1MA	N2	553	O1MA	232	2876	Motif sizes 1-6	deletions	6	4.49618723322622e-06
Ancestor-O1MA	N2	553	O1MA	232	2876	Motif sizes 1-6	insertions	3	2.24809361661311e-06
Ancestor-O1MA	N2	553	O1MA	232	2876	Motif sizes 1-6	substitutions	14	1.04911035441945e-05
Ancestor-O1MA	N2	554	O1MA	237	2863	Motif sizes 1-6	deletions	9	6.63197407340269e-06
Ancestor-O1MA	N2	554	O1MA	237	2863	Motif sizes 1-6	insertions	6	4.42131604893513e-06
Ancestor-O1MA	N2	554	O1MA	237	2863	Motif sizes 1-6	substitutions	19	1.40008341549612e-05
Ancestor-O1MA	N2	555	O1MA	243	2921	Motif sizes 1-6	deletions	5	3.5221040204113e-06
Ancestor-O1MA	N2	555	O1MA	243	2921	Motif sizes 1-6	insertions	1	7.04420804082259e-07
Ancestor-O1MA	N2	555	O1MA	243	2921	Motif sizes 1-6	substitutions	15	1.05663120612339e-05
Ancestor-O1MA	N2	556	O1MA	244	2903	Motif sizes 1-6	deletions	4	2.8235347266536e-06
Ancestor-O1MA	N2	556	O1MA	244	2903	Motif sizes 1-6	insertions	2	1.4117673633268e-06
Ancestor-O1MA	N2	556	O1MA	244	2903	Motif sizes 1-6	substitutions	12	8.47060417996081e-06
Ancestor-O1MA	N2	558	O1MA	234	2921	Motif sizes 1-6	deletions	2	1.46302782386315e-06
Ancestor-O1MA	N2	558	O1MA	234	2921	Motif sizes 1-6	insertions	3	2.19454173579473e-06
Ancestor-O1MA	N2	558	O1MA	234	2921	Motif sizes 1-6	substitutions	17	1.24357365028368e-05
Ancestor-O1MA	N2	563	O1MA	237	2912	Motif sizes 1-6	deletions	5	3.62243241990077e-06
Ancestor-O1MA	N2	563	O1MA	237	2912	Motif sizes 1-6	insertions	1	7.24486483980155e-07
Ancestor-O1MA	N2	563	O1MA	237	2912	Motif sizes 1-6	substitutions	13	9.41832429174201e-06
Ancestor-O1MA	N2	565	O1MA	238	2915	Motif sizes 1-6	deletions	3	2.16209983135621e-06
Ancestor-O1MA	N2	565	O1MA	238	2915	Motif sizes 1-6	insertions	1	7.20699943785404e-07
Ancestor-O1MA	N2	565	O1MA	238	2915	Motif sizes 1-6	substitutions	14	1.00897992129957e-05
Ancestor-O1MA	N2	566	O1MA	244	2879	Motif sizes 1-6	deletions	18	1.28118255997358e-05
Ancestor-O1MA	N2	566	O1MA	244	2879	Motif sizes 1-6	insertions	9	6.4059127998679e-06
Ancestor-O1MA	N2	566	O1MA	244	2879	Motif sizes 1-6	substitutions	18	1.28118255997358e-05
Ancestor-O2MA	N2	566.24	O2MA	386	2503	Motif sizes 1-6	deletions	18	9.31524657457683e-06
Ancestor-O2MA	N2	566.24	O2MA	386	2503	Motif sizes 1-6	insertions	4	2.07005479435041e-06
Ancestor-O2MA	N2	566.24	O2MA	386	2503	Motif sizes 1-6	substitutions	17	8.79773287598923e-06
Ancestor-O2MA	N2	566.28	O2MA	388	2905	Motif sizes 1-6	deletions	16	7.09760987987295e-06
Ancestor-O2MA	N2	566.28	O2MA	388	2905	Motif sizes 1-6	insertions	1	4.4360061749206e-07
Ancestor-O2MA	N2	566.28	O2MA	388	2905	Motif sizes 1-6	substitutions	17	7.54121049736501e-06
Ancestor-O2MA	N2	566.29	O2MA	392	2930	Motif sizes 1-6	deletions	14	6.0945880058508e-06
Ancestor-O2MA	N2	566.29	O2MA	392	2930	Motif sizes 1-6	insertions	4	1.74131085881452e-06
Ancestor-O2MA	N2	566.29	O2MA	392	2930	Motif sizes 1-6	substitutions	18	7.83589886466532e-06
Ancestor-O2MA	N2	566.4	O2MA	389	2606	Motif sizes 1-6	deletions	16	7.89161653846078e-06
Ancestor-O2MA	N2	566.4	O2MA	389	2606	Motif sizes 1-6	insertions	2	9.86452067307598e-07
Ancestor-O2MA	N2	566.4	O2MA	389	2606	Motif sizes 1-6	substitutions	21	1.03577467067298e-05
Ancestor-O2MA	N2	566.45	O2MA	385	2962	Motif sizes 1-6	deletions	13	5.69990441698747e-06
Ancestor-O2MA	N2	566.45	O2MA	385	2962	Motif sizes 1-6	insertions	2	8.76908371844226e-07
Ancestor-O2MA	N2	566.45	O2MA	385	2962	Motif sizes 1-6	substitutions	17	7.45372116067592e-06
Ancestor-O1MA	N2	567	O1MA	226	2813	Motif sizes 1-6	deletions	16	1.25838002447549e-05
Ancestor-O1MA	N2	567	O1MA	226	2813	Motif sizes 1-6	insertions	9	7.07838763767464e-06
Ancestor-O1MA	N2	567	O1MA	226	2813	Motif sizes 1-6	substitutions	21	1.65162378212408e-05
Ancestor-O1MA	N2	569	O1MA	238	2902	Motif sizes 1-6	deletions	4	2.89571376448581e-06
Ancestor-O1MA	N2	569	O1MA	238	2902	Motif sizes 1-6	insertions	2	1.4478568822429e-06
Ancestor-O1MA	N2	569	O1MA	238	2902	Motif sizes 1-6	substitutions	19	1.37546403813076e-05
Ancestor-O1MA	N2	572	O1MA	212	2862	Motif sizes 1-6	deletions	6	4.94442466674578e-06
Ancestor-O1MA	N2	572	O1MA	212	2862	Motif sizes 1-6	insertions	7	5.76849544453674e-06
Ancestor-O1MA	N2	572	O1MA	212	2862	Motif sizes 1-6	substitutions	27	2.2249911000356e-05
Ancestor-O1MA	N2	573	O1MA	243	2867	Motif sizes 1-6	deletions	3	2.15306575032188e-06
Ancestor-O1MA	N2	573	O1MA	243	2867	Motif sizes 1-6	insertions	1	7.17688583440628e-07
Ancestor-O1MA	N2	573	O1MA	243	2867	Motif sizes 1-6	substitutions	11	7.89457441784691e-06
Ancestor-O1MA	N2	574	O1MA	237	2887	Motif sizes 1-6	deletions	3	2.19228054175637e-06
Ancestor-O1MA	N2	574	O1MA	237	2887	Motif sizes 1-6	insertions	3	2.19228054175637e-06
Ancestor-O1MA	N2	574	O1MA	237	2887	Motif sizes 1-6	substitutions	15	1.09614027087818e-05
Ancestor-O1MA	N2	575	O1MA	230	2894	Motif sizes 1-6	deletions	5	3.75589675790992e-06
Ancestor-O1MA	N2	575	O1MA	230	2894	Motif sizes 1-6	insertions	1	7.51179351581984e-07
Ancestor-O1MA	N2	575	O1MA	230	2894	Motif sizes 1-6	substitutions	9	6.76061416423785e-06
Ancestor-O1MA	N2	577	O1MA	227	2812	Motif sizes 1-6	deletions	14	1.09662177828188e-05
Ancestor-O1MA	N2	577	O1MA	227	2812	Motif sizes 1-6	insertions	12	9.39961524241608e-06
Ancestor-O1MA	N2	577	O1MA	227	2812	Motif sizes 1-6	substitutions	17	1.33161215934228e-05
Ancestor-O1MA	N2	578	O1MA	243	2818	Motif sizes 1-6	deletions	7	5.11117536588714e-06
Ancestor-O1MA	N2	578	O1MA	243	2818	Motif sizes 1-6	insertions	2	1.4603358188249e-06
Ancestor-O1MA	N2	578	O1MA	243	2818	Motif sizes 1-6	substitutions	15	1.09525186411867e-05
Ancestor-O1MA	N2	580	O1MA	241	2882	Motif sizes 1-6	deletions	5	3.59939069514313e-06
Ancestor-O1MA	N2	580	O1MA	241	2882	Motif sizes 1-6	insertions	2	1.43975627805725e-06
Ancestor-O1MA	N2	580	O1MA	241	2882	Motif sizes 1-6	substitutions	16	1.1518050224458e-05
Ancestor-O1MA	N2	581	O1MA	243	2811	Motif sizes 1-6	deletions	8	5.85588948765359e-06
Ancestor-O1MA	N2	581	O1MA	243	2811	Motif sizes 1-6	insertions	8	5.85588948765359e-06
Ancestor-O1MA	N2	581	O1MA	243	2811	Motif sizes 1-6	substitutions	14	1.02478066033938e-05
Ancestor-O1MA	N2	582	O1MA	208	2686	Motif sizes 1-6	deletions	35	3.1323386219142e-05
Ancestor-O1MA	N2	582	O1MA	208	2686	Motif sizes 1-6	insertions	30	2.68486167592646e-05
Ancestor-O1MA	N2	582	O1MA	208	2686	Motif sizes 1-6	substitutions	25	2.23738472993871e-05
Ancestor-O1MA	N2	584	O1MA	244	2907	Motif sizes 1-6	deletions	3	2.11473718046321e-06
Ancestor-O1MA	N2	584	O1MA	244	2907	Motif sizes 1-6	insertions	3	2.11473718046321e-06
Ancestor-O1MA	N2	584	O1MA	244	2907	Motif sizes 1-6	substitutions	14	9.86877350882832e-06
Ancestor-O1MA	N2	585	O1MA	244	2894	Motif sizes 1-6	deletions	3	2.12423669094905e-06
Ancestor-O1MA	N2	585	O1MA	244	2894	Motif sizes 1-6	insertions	1	7.08078896983017e-07
Ancestor-O1MA	N2	585	O1MA	244	2894	Motif sizes 1-6	substitutions	12	8.49694676379621e-06
Ancestor-O1MA	N2	586	O1MA	243	2833	Motif sizes 1-6	deletions	12	8.71562231722251e-06
Ancestor-O1MA	N2	586	O1MA	243	2833	Motif sizes 1-6	insertions	12	8.71562231722251e-06
Ancestor-O1MA	N2	586	O1MA	243	2833	Motif sizes 1-6	substitutions	21	1.52523390551394e-05
Ancestor-O1MA	N2	587	O1MA	227	2753	Motif sizes 1-6	deletions	45	3.60039748388222e-05
Ancestor-O1MA	N2	587	O1MA	227	2753	Motif sizes 1-6	insertions	11	8.80097162726765e-06
Ancestor-O1MA	N2	587	O1MA	227	2753	Motif sizes 1-6	substitutions	23	1.84020315842869e-05
Ancestor-O2MA	N2	587.22	O2MA	372	2995	Motif sizes 1-6	deletions	3	1.34632990467984e-06
Ancestor-O2MA	N2	587.22	O2MA	372	2995	Motif sizes 1-6	insertions	3	1.34632990467984e-06
Ancestor-O2MA	N2	587.22	O2MA	372	2995	Motif sizes 1-6	substitutions	14	6.28287288850593e-06
Ancestor-O2MA	N2	587.26	O2MA	357	2975	Motif sizes 1-6	deletions	3	1.41232963773745e-06
Ancestor-O2MA	N2	587.26	O2MA	357	2975	Motif sizes 1-6	insertions	4	1.88310618364993e-06
Ancestor-O2MA	N2	587.26	O2MA	357	2975	Motif sizes 1-6	substitutions	15	7.06164818868724e-06
Ancestor-O2MA	N2	587.38	O2MA	374	2971	Motif sizes 1-6	deletions	4	1.79993052268182e-06
Ancestor-O2MA	N2	587.38	O2MA	374	2971	Motif sizes 1-6	insertions	5	2.24991315335228e-06
Ancestor-O2MA	N2	587.38	O2MA	374	2971	Motif sizes 1-6	substitutions	17	7.64970472139775e-06
Ancestor-O2MA	N2	587.43	O2MA	375	2992	Motif sizes 1-6	deletions	3	1.33689839572193e-06
Ancestor-O2MA	N2	587.43	O2MA	375	2992	Motif sizes 1-6	insertions	3	1.33689839572193e-06
Ancestor-O2MA	N2	587.43	O2MA	375	2992	Motif sizes 1-6	substitutions	14	6.23885918003565e-06
Ancestor-O2MA	N2	587.48	O2MA	374	2995	Motif sizes 1-6	deletions	5	2.23188379920188e-06
Ancestor-O2MA	N2	587.48	O2MA	374	2995	Motif sizes 1-6	insertions	3	1.33913027952113e-06
Ancestor-O2MA	N2	587.48	O2MA	374	2995	Motif sizes 1-6	substitutions	14	6.24927463776526e-06
Ancestor-O1MA	N2	589	O1MA	226	2807	Motif sizes 1-6	deletions	11	8.66985507154995e-06
Ancestor-O1MA	N2	589	O1MA	226	2807	Motif sizes 1-6	insertions	8	6.30534914294542e-06
Ancestor-O1MA	N2	589	O1MA	226	2807	Motif sizes 1-6	substitutions	13	1.02461923572863e-05
Ancestor-O1MA	N2	590	O1MA	244	2915	Motif sizes 1-6	deletions	4	2.81191125608076e-06
Ancestor-O1MA	N2	590	O1MA	244	2915	Motif sizes 1-6	insertions	2	1.40595562804038e-06
Ancestor-O1MA	N2	590	O1MA	244	2915	Motif sizes 1-6	substitutions	22	1.54655119084442e-05
Ancestor-O1MA	N2	591	O1MA	239	2839	Motif sizes 1-6	deletions	6	4.42138121001413e-06
Ancestor-O1MA	N2	591	O1MA	239	2839	Motif sizes 1-6	insertions	4	2.94758747334276e-06
Ancestor-O1MA	N2	591	O1MA	239	2839	Motif sizes 1-6	substitutions	15	1.10534530250353e-05
Ancestor-O1MA	N2	592	O1MA	243	2896	Motif sizes 1-6	deletions	6	4.2630107086829e-06
Ancestor-O1MA	N2	592	O1MA	243	2896	Motif sizes 1-6	insertions	3	2.13150535434145e-06
Ancestor-O1MA	N2	592	O1MA	243	2896	Motif sizes 1-6	substitutions	21	1.49205374803902e-05
Ancestor-O1MA	N2	593	O1MA	221	2820	Motif sizes 1-6	deletions	9	7.22056416674689e-06
Ancestor-O1MA	N2	593	O1MA	221	2820	Motif sizes 1-6	insertions	10	8.02284907416322e-06
Ancestor-O1MA	N2	593	O1MA	221	2820	Motif sizes 1-6	substitutions	16	1.28365585186611e-05
Ancestor-O1MA	N2	594	O1MA	242	2842	Motif sizes 1-6	deletions	9	6.54294205570515e-06
Ancestor-O1MA	N2	594	O1MA	242	2842	Motif sizes 1-6	insertions	5	3.63496780872509e-06
Ancestor-O1MA	N2	594	O1MA	242	2842	Motif sizes 1-6	substitutions	21	1.52668647966454e-05
Ancestor-O1MA	N2	595	O1MA	236	2506	Motif sizes 1-6	deletions	17	1.43722861741989e-05
Ancestor-O1MA	N2	595	O1MA	236	2506	Motif sizes 1-6	insertions	13	1.09905717802697e-05
Ancestor-O1MA	N2	595	O1MA	236	2506	Motif sizes 1-6	substitutions	57	4.81894301134903e-05
Ancestor-O1MA	N2	597	O1MA	223	2874	Motif sizes 1-6	deletions	3	2.3404514262711e-06
Ancestor-O1MA	N2	597	O1MA	223	2874	Motif sizes 1-6	insertions	1	7.801504754237e-07
Ancestor-O1MA	N2	597	O1MA	223	2874	Motif sizes 1-6	substitutions	14	1.09221066559318e-05
Ancestor-O1MA	N2	598	O1MA	223	2835	Motif sizes 1-6	deletions	10	7.90882704186142e-06
Ancestor-O1MA	N2	598	O1MA	223	2835	Motif sizes 1-6	insertions	5	3.95441352093071e-06
Ancestor-O1MA	N2	598	O1MA	223	2835	Motif sizes 1-6	substitutions	17	1.34450059711644e-05
Ancestor-O1MA	PB306	402	O1MA	232	2295	1	deletions	11	1.03298024190519e-05
Ancestor-O1MA	PB306	402	O1MA	232	2295	2	deletions	3	2.81721884155961e-06
Ancestor-O1MA	PB306	402	O1MA	232	2295	3	deletions	1	9.39072947186537e-07
Ancestor-O1MA	PB306	402	O1MA	232	2295	4	deletions	2	1.87814589437307e-06
Ancestor-O1MA	PB306	402	O1MA	232	2295	1	insertions	12	1.12688753662384e-05
Ancestor-O1MA	PB306	402	O1MA	232	2295	1	substitutions	22	2.06596048381038e-05
Ancestor-O1MA	PB306	402	O1MA	232	2295	2	substitutions	2	1.87814589437307e-06
Ancestor-O1MA	PB306	402	O1MA	232	2295	3	substitutions	1	9.39072947186537e-07
Ancestor-O1MA	PB306	402	O1MA	232	2295	5	substitutions	1	9.39072947186537e-07
Ancestor-O1MA	PB306	402	O1MA	232	2295	6	substitutions	2	1.87814589437307e-06
Ancestor-O1MA	PB306	403	O1MA	221	2814	1	deletions	2	1.60799107243357e-06
Ancestor-O1MA	PB306	403	O1MA	221	2814	2	deletions	2	1.60799107243357e-06
Ancestor-O1MA	PB306	403	O1MA	221	2814	4	deletions	1	8.03995536216783e-07
Ancestor-O1MA	PB306	403	O1MA	221	2814	1	insertions	3	2.41198660865035e-06
Ancestor-O1MA	PB306	403	O1MA	221	2814	2	insertions	1	8.03995536216783e-07
Ancestor-O1MA	PB306	403	O1MA	221	2814	3	insertions	1	8.03995536216783e-07
Ancestor-O1MA	PB306	403	O1MA	221	2814	1	substitutions	23	1.8491897332986e-05
Ancestor-O1MA	PB306	403	O1MA	221	2814	2	substitutions	2	1.60799107243357e-06
Ancestor-O1MA	PB306	403	O1MA	221	2814	6	substitutions	2	1.60799107243357e-06
Ancestor-O1MA	PB306	405	O1MA	219	2795	1	deletions	5	4.08426658824875e-06
Ancestor-O1MA	PB306	405	O1MA	219	2795	2	deletions	1	8.1685331764975e-07
Ancestor-O1MA	PB306	405	O1MA	219	2795	5	deletions	1	8.1685331764975e-07
Ancestor-O1MA	PB306	405	O1MA	219	2795	1	insertions	9	7.35167985884775e-06
Ancestor-O1MA	PB306	405	O1MA	219	2795	2	insertions	2	1.6337066352995e-06
Ancestor-O1MA	PB306	405	O1MA	219	2795	4	insertions	1	8.1685331764975e-07
Ancestor-O1MA	PB306	405	O1MA	219	2795	6	insertions	1	8.1685331764975e-07
Ancestor-O1MA	PB306	405	O1MA	219	2795	1	substitutions	38	3.10404260706905e-05
Ancestor-O1MA	PB306	405	O1MA	219	2795	2	substitutions	2	1.6337066352995e-06
Ancestor-O1MA	PB306	405	O1MA	219	2795	3	substitutions	2	1.6337066352995e-06
Ancestor-O1MA	PB306	405	O1MA	219	2795	5	substitutions	1	8.1685331764975e-07
Ancestor-O1MA	PB306	405	O1MA	219	2795	6	substitutions	3	2.45055995294925e-06
Ancestor-O1MA	PB306	406	O1MA	235	2822	1	deletions	2	1.50790898261381e-06
Ancestor-O1MA	PB306	406	O1MA	235	2822	3	deletions	1	7.53954491306905e-07
Ancestor-O1MA	PB306	406	O1MA	235	2822	1	insertions	3	2.26186347392071e-06
Ancestor-O1MA	PB306	406	O1MA	235	2822	2	insertions	2	1.50790898261381e-06
Ancestor-O1MA	PB306	406	O1MA	235	2822	6	insertions	2	1.50790898261381e-06
Ancestor-O1MA	PB306	406	O1MA	235	2822	1	substitutions	20	1.50790898261381e-05
Ancestor-O1MA	PB306	406	O1MA	235	2822	2	substitutions	2	1.50790898261381e-06
Ancestor-O1MA	PB306	406	O1MA	235	2822	5	substitutions	1	7.53954491306905e-07
Ancestor-O1MA	PB306	406	O1MA	235	2822	6	substitutions	1	7.53954491306905e-07
Ancestor-O1MA	PB306	407	O1MA	224	2843	1	deletions	3	2.35540927591578e-06
Ancestor-O1MA	PB306	407	O1MA	224	2843	1	insertions	3	2.35540927591578e-06
Ancestor-O1MA	PB306	407	O1MA	224	2843	2	insertions	3	2.35540927591578e-06
Ancestor-O1MA	PB306	407	O1MA	224	2843	1	substitutions	25	1.96284106326315e-05
Ancestor-O1MA	PB306	407	O1MA	224	2843	3	substitutions	2	1.57027285061052e-06
Ancestor-O1MA	PB306	407	O1MA	224	2843	6	substitutions	1	7.85136425305261e-07
Ancestor-O1MA	PB306	410	O1MA	225	2758	1	deletions	8	6.44589477076787e-06
Ancestor-O1MA	PB306	410	O1MA	225	2758	4	deletions	2	1.61147369269197e-06
Ancestor-O1MA	PB306	410	O1MA	225	2758	6	deletions	2	1.61147369269197e-06
Ancestor-O1MA	PB306	410	O1MA	225	2758	1	insertions	3	2.41721053903795e-06
Ancestor-O1MA	PB306	410	O1MA	225	2758	2	insertions	3	2.41721053903795e-06
Ancestor-O1MA	PB306	410	O1MA	225	2758	3	insertions	1	8.05736846345983e-07
Ancestor-O1MA	PB306	410	O1MA	225	2758	1	substitutions	23	1.85319474659576e-05
Ancestor-O1MA	PB306	410	O1MA	225	2758	3	substitutions	2	1.61147369269197e-06
Ancestor-O1MA	PB306	410	O1MA	225	2758	4	substitutions	1	8.05736846345983e-07
Ancestor-O1MA	PB306	410	O1MA	225	2758	6	substitutions	1	8.05736846345983e-07
Ancestor-O1MA	PB306	414	O1MA	240	2822	1	deletions	3	2.21474131821403e-06
Ancestor-O1MA	PB306	414	O1MA	240	2822	2	deletions	1	7.38247106071344e-07
Ancestor-O1MA	PB306	414	O1MA	240	2822	1	insertions	6	4.42948263642806e-06
Ancestor-O1MA	PB306	414	O1MA	240	2822	2	insertions	1	7.38247106071344e-07
Ancestor-O1MA	PB306	414	O1MA	240	2822	3	insertions	1	7.38247106071344e-07
Ancestor-O1MA	PB306	414	O1MA	240	2822	1	substitutions	24	1.77179305457123e-05
Ancestor-O1MA	PB306	414	O1MA	240	2822	3	substitutions	1	7.38247106071344e-07
Ancestor-O1MA	PB306	414	O1MA	240	2822	5	substitutions	1	7.38247106071344e-07
Ancestor-O1MA	PB306	414	O1MA	240	2822	6	substitutions	4	2.95298842428538e-06
Ancestor-O1MA	PB306	415	O1MA	223	2797	1	deletions	2	1.6032552494585e-06
Ancestor-O1MA	PB306	415	O1MA	223	2797	1	insertions	5	4.00813812364625e-06
Ancestor-O1MA	PB306	415	O1MA	223	2797	2	insertions	1	8.0162762472925e-07
Ancestor-O1MA	PB306	415	O1MA	223	2797	1	substitutions	21	1.68341801193143e-05
Ancestor-O1MA	PB306	415	O1MA	223	2797	6	substitutions	1	8.0162762472925e-07
Ancestor-O1MA	PB306	416	O1MA	231	2828	1	deletions	4	3.0615306428602e-06
Ancestor-O1MA	PB306	416	O1MA	231	2828	1	insertions	3	2.29614798214515e-06
Ancestor-O1MA	PB306	416	O1MA	231	2828	2	insertions	6	4.59229596429031e-06
Ancestor-O1MA	PB306	416	O1MA	231	2828	1	substitutions	23	1.76038011964462e-05
Ancestor-O1MA	PB306	416	O1MA	231	2828	6	substitutions	1	7.65382660715051e-07
Ancestor-O1MA	PB306	418	O1MA	221	2846	1	deletions	1	7.94955530187641e-07
Ancestor-O1MA	PB306	418	O1MA	221	2846	2	deletions	4	3.17982212075057e-06
Ancestor-O1MA	PB306	418	O1MA	221	2846	1	insertions	4	3.17982212075057e-06
Ancestor-O1MA	PB306	418	O1MA	221	2846	2	insertions	1	7.94955530187641e-07
Ancestor-O1MA	PB306	418	O1MA	221	2846	1	substitutions	28	2.2258754845254e-05
Ancestor-O1MA	PB306	418	O1MA	221	2846	3	substitutions	2	1.58991106037528e-06
Ancestor-O1MA	PB306	418	O1MA	221	2846	6	substitutions	1	7.94955530187641e-07
Ancestor-O1MA	PB306	419	O1MA	190	2867	1	deletions	1	9.17885925137224e-07
Ancestor-O1MA	PB306	419	O1MA	190	2867	1	insertions	2	1.83577185027445e-06
Ancestor-O1MA	PB306	419	O1MA	190	2867	2	insertions	1	9.17885925137224e-07
Ancestor-O1MA	PB306	419	O1MA	190	2867	3	insertions	2	1.83577185027445e-06
Ancestor-O1MA	PB306	419	O1MA	190	2867	1	substitutions	21	1.92756044278817e-05
Ancestor-O1MA	PB306	419	O1MA	190	2867	6	substitutions	1	9.17885925137224e-07
Ancestor-O1MA	PB306	420	O1MA	237	2826	1	deletions	2	1.49306768673051e-06
Ancestor-O1MA	PB306	420	O1MA	237	2826	1	insertions	5	3.73266921682628e-06
Ancestor-O1MA	PB306	420	O1MA	237	2826	2	insertions	1	7.46533843365255e-07
Ancestor-O1MA	PB306	420	O1MA	237	2826	1	substitutions	21	1.56772107106704e-05
Ancestor-O1MA	PB306	420	O1MA	237	2826	6	substitutions	1	7.46533843365255e-07
Ancestor-O1MA	PB306	421	O1MA	232	2839	1	deletions	3	2.27739247670987e-06
Ancestor-O1MA	PB306	421	O1MA	232	2839	1	insertions	4	3.03652330227982e-06
Ancestor-O1MA	PB306	421	O1MA	232	2839	2	insertions	1	7.59130825569955e-07
Ancestor-O1MA	PB306	421	O1MA	232	2839	4	insertions	1	7.59130825569955e-07
Ancestor-O1MA	PB306	421	O1MA	232	2839	1	substitutions	30	2.27739247670987e-05
Ancestor-O1MA	PB306	421	O1MA	232	2839	3	substitutions	1	7.59130825569955e-07
Ancestor-O1MA	PB306	421	O1MA	232	2839	5	substitutions	1	7.59130825569955e-07
Ancestor-O1MA	PB306	421	O1MA	232	2839	6	substitutions	1	7.59130825569955e-07
Ancestor-O1MA	PB306	423	O1MA	228	2491	1	deletions	4	3.52144914675287e-06
Ancestor-O1MA	PB306	423	O1MA	228	2491	1	insertions	13	1.14447097269468e-05
Ancestor-O1MA	PB306	423	O1MA	228	2491	2	insertions	1	8.80362286688218e-07
Ancestor-O1MA	PB306	423	O1MA	228	2491	1	substitutions	23	2.0248332593829e-05
Ancestor-O1MA	PB306	423	O1MA	228	2491	3	substitutions	2	1.76072457337644e-06
Ancestor-O1MA	PB306	423	O1MA	228	2491	6	substitutions	2	1.76072457337644e-06
Ancestor-O1MA	PB306	424	O1MA	239	2728	1	deletions	1	7.66880575221782e-07
Ancestor-O1MA	PB306	424	O1MA	239	2728	2	deletions	1	7.66880575221782e-07
