gwtrait	gwchr	gwpeak	mediator	multi_abs_est	multi_padjust	mediator_gene	e_peak	eQTL_classification	gene_gwas_qtl	q99	prop_med	q99_mediator
logTotalMu	X	14551237	D1044.2b.2_dex-1	0.00467107185444041	0.564	dex-1	13306943	Distant eQTL	D1044.2b.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	R08B4.1.2_grd-1	0.00489483043472112	0.568	grd-1	14955875	Distant eQTL	R08B4.1.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F42F12.6.1_nspc-13	0.00287724392207338	0.571	nspc-13	12255554	Local eQTL	F42F12.6.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F52G3.4_F52G3.4	0.00879112603871048	0.576	F52G3.4	15713352	Distant eQTL	F52G3.4_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y18D10A.22_Y18D10A.22	0.00538263817875652	0.579	Y18D10A.22	14484457	Distant eQTL	Y18D10A.22_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	ZK678.4.1_srxa-9	0.00821316697967588	0.586	srxa-9	15740337	Local eQTL	ZK678.4.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	T23G5.2a.2_T23G5.2	0.00275282345496972	0.589	T23G5.2	12633622	Distant eQTL	T23G5.2a.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F31F6.3.1_F31F6.3	0.00390645363850292	0.59	F31F6.3	14921959	Local eQTL	F31F6.3.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C09G4.2c.2_pkg-2	0.00346104906498962	0.605	pkg-2	14446308	Distant eQTL	C09G4.2c.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F25H5.3a.1_pyk-1	0.00149608248896565	0.607	pyk-1	12845828	Distant eQTL	F25H5.3a.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	ZC123.1.2_ZC123.1	0.00897544567467772	0.609	ZC123.1	14955875	Distant eQTL	ZC123.1.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	B0205.13.1_B0205.13	0.00353781110510933	0.612	B0205.13	14375587	Distant eQTL	B0205.13.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F52G3.3_F52G3.3	0.00598382344152603	0.617	F52G3.3	16671213	Local eQTL	F52G3.3_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F52G3.5.1_F52G3.5	0.00366701623274587	0.618	F52G3.5	12628772	Distant eQTL	F52G3.5.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F20D1.6.1_rbg-1	0.00742593906419171	0.619	rbg-1	14948555	Local eQTL	F20D1.6.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F45E12.3.2_cul-4	0.00141885888269052	0.622	cul-4	14580451	Distant eQTL	F45E12.3.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C49F5.13.1_C49F5.13	0.0114114744698196	0.626	C49F5.13	11893642	Local eQTL	C49F5.13.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C52A10.2.1_cest-35.2	0.0106633867409688	0.631	cest-35.2	15750452	Distant eQTL	C52A10.2.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	W07B3.2c.2_gei-4	0.00133411677600776	0.633	gei-4	12633622	Distant eQTL	W07B3.2c.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C49F5.2.1_set-6	0.00400017054806774	0.638	set-6	13040434	Distant eQTL	C49F5.2.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F59C12.4.1_F59C12.4	0.00556056393359719	0.638	F59C12.4	16190800	Local eQTL	F59C12.4.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y54G11B.1.1_dmsr-6	0.00280125708934936	0.638	dmsr-6	14446308	Distant eQTL	Y54G11B.1.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C33E10.8.1_C33E10.8	0.00259566064864994	0.643	C33E10.8	17188019	Local eQTL	C33E10.8.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F18H3.5.1_cdk-4	0.00150909793694725	0.645	cdk-4	13542845	Local eQTL	F18H3.5.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	B0416.1b.1_tmc-2	0.00369476023634236	0.649	tmc-2	9101672	Local eQTL	B0416.1b.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C39B10.3.1_C39B10.3	0.00809360775760277	0.652	C39B10.3	11606759	Distant eQTL	C39B10.3.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	T24D5.2.1_T24D5.2	0.00688360987622625	0.652	T24D5.2	12780976	Local eQTL	T24D5.2.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F22E10.4_pgp-15	0.00597114882020285	0.656	pgp-15	12663453	Local eQTL	F22E10.4_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C33D9.9_C33D9.9	0.00423401373083443	0.657	C33D9.9	12981252	Distant eQTL	C33D9.9_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	K09A11.3.1_cyp-14A2	0.00478379243075072	0.658	cyp-14A2	13197313	Local eQTL	K09A11.3.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	H20J04.3.1_madf-3	0.000974619308901495	0.663	madf-3	14446308	Distant eQTL	H20J04.3.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C27C12.7.1_dpf-2	0.00172120431207591	0.664	dpf-2	15442704	Local eQTL	C27C12.7.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F59D12.4.1_gpn-1	0.00540639959116762	0.664	gpn-1	14475443	Distant eQTL	F59D12.4.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C49F5.9_C49F5.9	0.00406035466386209	0.665	C49F5.9	11936644	Local eQTL	C49F5.9_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	ZC204.16_fbxb-27	0.00666588640416149	0.669	fbxb-27	11378563	Distant eQTL	ZC204.16_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F18A1.6a.1_alfa-1	0.00345093311310174	0.67	alfa-1	15599262	Distant eQTL	F18A1.6a.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	K09A9.8.1_K09A9.8	0.00473012257617161	0.685	K09A9.8	15650548	Local eQTL	K09A9.8.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	ZC47.3.2_fbxa-29	0.00715896406971508	0.685	fbxa-29	15199679	Distant eQTL	ZC47.3.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F20D1.22.1_F20D1.22	0.0117173546742685	0.688	F20D1.22	14948555	Local eQTL	F20D1.22.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	B0035.3.1_B0035.3	0.000818269688502824	0.689	B0035.3	15514168	Distant eQTL	B0035.3.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F54F7.9.1_F54F7.9	0.000890968736013106	0.69	F54F7.9	11757431	Local eQTL	F54F7.9.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y48G8AL.11a.1_haf-6	0.00371739057359161	0.7	haf-6	15042416	Distant eQTL	Y48G8AL.11a.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y7A5A.11_Y7A5A.11	0.00319687221083615	0.7	Y7A5A.11	15579399	Local eQTL	Y7A5A.11_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y111B2A.4a.1_sql-1	0.00345350468598496	0.701	sql-1	14757095	Distant eQTL	Y111B2A.4a.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C08A9.10.2_C08A9.10	0.00218901520210033	0.714	C08A9.10	15514168	Distant eQTL	C08A9.10.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C33E10.3_C33E10.3	0.00181146170838517	0.717	C33E10.3	15765032	Distant eQTL	C33E10.3_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C35E7.5b.1_C35E7.5	0.00344480849440185	0.723	C35E7.5	11378563	Distant eQTL	C35E7.5b.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	R03G5.6.1_R03G5.6	0.00340217141219584	0.725	R03G5.6	12850823	Distant eQTL	R03G5.6.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	R03E1.1.2_sym-4	0.000984618635164991	0.729	sym-4	14103573	Local eQTL	R03E1.1.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C16D9.6.1_C16D9.6	0.00290866477531753	0.734	C16D9.6	12806130	Distant eQTL	C16D9.6.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	K06G5.2.1_cyp-13B2	0.000839748715924593	0.735	cyp-13B2	14232777	Local eQTL	K06G5.2.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	H13N06.4a.2_suox-1	0.0042433568645406	0.756	suox-1	15568040	Local eQTL	H13N06.4a.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F09B12.3.1_F09B12.3	0.00158842248181523	0.757	F09B12.3	15387225	Local eQTL	F09B12.3.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C05B5.8.1_C05B5.8	0.0005311990672012	0.758	C05B5.8	13884696	Distant eQTL	C05B5.8.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C40C9.5d.1_nlg-1	0.00200481342921174	0.76	nlg-1	13663272	Local eQTL	C40C9.5d.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	K03A11.2.1_cpx-2	0.00267259052824847	0.761	cpx-2	13124139	Local eQTL	K03A11.2.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	K09A11.1.1_K09A11.1	0.00329403976190846	0.769	K09A11.1	13234907	Local eQTL	K09A11.1.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y54B9A.1.1_Y54B9A.1	0.00271133267113246	0.769	Y54B9A.1	13905582	Distant eQTL	Y54B9A.1.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	ZK856.1.1_cul-5	0.00162073474713668	0.77	cul-5	13134424	Distant eQTL	ZK856.1.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C55B7.11.1_C55B7.11	0.000472793435156009	0.777	C55B7.11	13244713	Distant eQTL	C55B7.11.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	T14G10.2b.1_pxf-1	0.00105709496250208	0.778	pxf-1	12575289	Distant eQTL	T14G10.2b.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F55F3.2a.1_cest-13	0.000810762039973593	0.779	cest-13	13722661	Local eQTL	F55F3.2a.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y105C5A.1.2_Y105C5A.1	0.000944176894810251	0.78	Y105C5A.1	12806130	Distant eQTL	Y105C5A.1.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	T01H10.4_T01H10.4	0.00406884990457907	0.782	T01H10.4	12117803	Local eQTL	T01H10.4_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	ZK563.7.1_ZK563.7	0.00237848237748229	0.789	ZK563.7	13774338	Distant eQTL	ZK563.7.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	T12A2.2.2_stt-3	0.000738939767936071	0.793	stt-3	15288433	Distant eQTL	T12A2.2.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F16B3.1b.1_egl-2	0.00165610832583709	0.794	egl-2	14837286	Distant eQTL	F16B3.1b.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F42F12.8.2_nspc-15	0.0062561167429807	0.794	nspc-15	12773758	Local eQTL	F42F12.8.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	T21C12.1o.1_unc-49	0.00191047524310017	0.811	unc-49	14484237	Distant eQTL	T21C12.1o.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	H37N21.1.1_hpo-11	0.00117499006188793	0.812	hpo-11	12633622	Distant eQTL	H37N21.1.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C33E10.1.1_C33E10.1	0.000316702302726016	0.817	C33E10.1	15838772	Distant eQTL	C33E10.1.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C33G3.6.1_C33G3.6	0.00149377749448299	0.822	C33G3.6	13969699	Local eQTL	C33G3.6.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C45G9.6a.2_C45G9.6	0.00161636634810667	0.825	C45G9.6	14460051	Distant eQTL	C45G9.6a.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	ZK370.8.2_tomm-70	0.000742460063420109	0.826	tomm-70	14711110	Distant eQTL	ZK370.8.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F23D12.10b.1_F23D12.10	0.00246472302936501	0.828	F23D12.10	14412631	Local eQTL	F23D12.10b.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	T01B4.2b.1_twk-22	0.00129921433524311	0.828	twk-22	15951451	Local eQTL	T01B4.2b.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y76A2B.2.1_lron-13	0.00274114659714057	0.828	lron-13	13516932	Distant eQTL	Y76A2B.2.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	K06C4.10.1_his-18	0.000706232194394001	0.829	his-18	14672018	Distant eQTL	K06C4.10.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C33D3.3.1_C33D3.3	0.000486851516457264	0.832	C33D3.3	10349253	Local eQTL	C33D3.3.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C24A8.1.1_dop-6	0.0022746630707408	0.833	dop-6	13448004	Distant eQTL	C24A8.1.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	T07C5.1e.1_ugt-50	0.000687904046160601	0.833	ugt-50	12633622	Local eQTL	T07C5.1e.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	E02H4.7.1_E02H4.7	0.00116688161656977	0.837	E02H4.7	14188139	Local eQTL	E02H4.7.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y58A7A.4.1_Y58A7A.4	0.00410105194239293	0.837	Y58A7A.4	14955875	Distant eQTL	Y58A7A.4.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C03H12.1a.1_C03H12.1	0.00153735334536338	0.842	C03H12.1	15724741	Local eQTL	C03H12.1a.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F39F10.2.1_F39F10.2	0.00138399781155345	0.844	F39F10.2	16479249	Local eQTL	F39F10.2.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y7A5A.21_Y7A5A.21	0.000584932120018586	0.844	Y7A5A.21	15801827	Local eQTL	Y7A5A.21_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	R01E6.4a.1_acr-12	0.00216698504764727	0.845	acr-12	13304703	Local eQTL	R01E6.4a.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C37E2.1.2_idhb-1	0.000678052627746284	0.847	idhb-1	14103573	Local eQTL	C37E2.1.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C35C5.6.1_trpp-9	0.00171106410974564	0.853	trpp-9	11602809	Local eQTL	C35C5.6.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y105E8B.1g.1_lev-11	0.000892635512233737	0.861	lev-11	15094057	Distant eQTL	Y105E8B.1g.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F01E11.3.1_F01E11.3	0.00112770178031352	0.863	F01E11.3	12850823	Distant eQTL	F01E11.3.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	T08E11.3.1_math-40	0.00279950812707833	0.873	math-40	16557489	Distant eQTL	T08E11.3.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F54B11.5.1_F54B11.5	0.000585855389251157	0.885	F54B11.5	13503855	Local eQTL	F54B11.5.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F02A9.6.1_glp-1	0.000529442243345101	0.888	glp-1	12717301	Distant eQTL	F02A9.6.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	R09A8.9.1_R09A8.9	0.00112653916382905	0.893	R09A8.9	12668419	Local eQTL	R09A8.9.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	K04G11.5a.2_irk-3	0.00228039920956435	0.894	irk-3	14456056	Local eQTL	K04G11.5a.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F52F10.4a.1_oac-32	0.002873074074246	0.896	oac-32	16028044	Distant eQTL	F52F10.4a.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	T10H9.4.2_snb-1	0.00303217843561715	0.896	snb-1	14966284	Distant eQTL	T10H9.4.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F16B12.1.1_F16B12.1	0.000929072734872877	0.903	F16B12.1	14815027	Local eQTL	F16B12.1.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y7A5A.2.1_Y7A5A.2	0.000410192227640447	0.903	Y7A5A.2	15838662	Local eQTL	Y7A5A.2.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F39B2.4a.2_sur-2	0.00122445289732086	0.904	sur-2	13871001	Distant eQTL	F39B2.4a.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C34F6.3.1_col-179	0.000546540365196103	0.906	col-179	10326067	Local eQTL	C34F6.3.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y16B4A.2.1_Y16B4A.2	0.000445270449346592	0.907	Y16B4A.2	15266249	Local eQTL	Y16B4A.2.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F35D11.2b.1_pqn-35	0.00145491543843877	0.912	pqn-35	13516932	Distant eQTL	F35D11.2b.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F49E2.5r.1_F49E2.5	0.000541941517867227	0.912	F49E2.5	14927681	Distant eQTL	F49E2.5r.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F31B12.4.1_F31B12.4	0.000382214368767425	0.913	F31B12.4	11122406	Local eQTL	F31B12.4.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y41E3.9b.1_fcd-2	0.00045767873382956	0.914	fcd-2	13884696	Distant eQTL	Y41E3.9b.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F41C3.1.1_F41C3.1	0.00032624786124008	0.917	F41C3.1	14446308	Distant eQTL	F41C3.1.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F59F4.2.1_serp-1.1	0.000305728328659672	0.919	serp-1.1	15844450	Local eQTL	F59F4.2.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C02C6.1a.2_dyn-1	0.000158127944123965	0.921	dyn-1	15651785	Local eQTL	C02C6.1a.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	D1025.3.1_fbxa-141	0.0015802386981415	0.923	fbxa-141	14473333	Local eQTL	D1025.3.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	D1025.4.1_nspc-20	0.00173737297995318	0.923	nspc-20	14396596	Local eQTL	D1025.4.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	K09E3.7.2_K09E3.7	0.000225815010595469	0.931	K09E3.7	13846805	Distant eQTL	K09E3.7.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y40C7B.4.1_Y40C7B.4	0.000711031469608292	0.935	Y40C7B.4	17116976	Local eQTL	Y40C7B.4.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C34E10.8.2_sumv-1	6.52415809725559e-05	0.937	sumv-1	12633622	Distant eQTL	C34E10.8.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F48F7.2.2_syx-2	0.00159015636655315	0.939	syx-2	13188263	Local eQTL	F48F7.2.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y7A5A.24.1_Y7A5A.24	0.000720434422904139	0.94	Y7A5A.24	15740337	Local eQTL	Y7A5A.24.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y7A5A.8.1_Y7A5A.8	8.99136378816235e-05	0.94	Y7A5A.8	15801827	Local eQTL	Y7A5A.8.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F52D1.3c.1_abu-12	0.00137507791197088	0.945	abu-12	14460051	Distant eQTL	F52D1.3c.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F53H4.6.2_F53H4.6	0.00068689087829121	0.95	F53H4.6	15864029	Local eQTL	F53H4.6.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F19B2.12_F19B2.12	0.00108018472983645	0.956	F19B2.12	14955875	Distant eQTL	F19B2.12_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	H04J21.3a.2_gip-1	0.000166607412429334	0.96	gip-1	15461278	Distant eQTL	H04J21.3a.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	T07C5.1c.2_ugt-50	0.000256218902210295	0.96	ugt-50	12789483	Local eQTL	T07C5.1c.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	K07G5.6.2_fecl-1	0.000286540630860591	0.965	fecl-1	16190800	Distant eQTL	K07G5.6.2_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F36H5.13.1_F36H5.13	0.000775752310594505	0.972	F36H5.13	11378563	Distant eQTL	F36H5.13.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C08A9.9.1_lido-4	0.000400177508355292	0.975	lido-4	16681022	Local eQTL	C08A9.9.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	C10E2.5.1_C10E2.5	0.00041162576641926	0.975	C10E2.5	12469798	Distant eQTL	C10E2.5.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	F54F7.10.1_F54F7.10	0.00082384559915034	0.977	F54F7.10	11893642	Local eQTL	F54F7.10.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	Y49G5A.1.1_Y49G5A.1	0.000553233217701502	0.977	Y49G5A.1	15390484	Distant eQTL	Y49G5A.1.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	14551237	T25G12.1_T25G12.1	2.61398208304464e-05	0.997	T25G12.1	16681022	Local eQTL	T25G12.1_X_14551237	0.123329193354941	NA	NA
logTotalMu	X	2603542	B0391.10_B0391.10	0.102868472533955	0	B0391.10	1926647	Distant eQTL	B0391.10_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	NA
logTotalMu	X	2603542	C24A8.4.2_cst-2	0.159169579925293	0	cst-2	4294769	Local eQTL	C24A8.4.2_X_2603542	0.123329193354941	NA	NA
logTotalMu	X	2603542	C49F5.13.1_C49F5.13	0.0660689418713029	0	C49F5.13	11893642	Local eQTL	C49F5.13.1_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	NA
logTotalMu	X	2603542	F20B6.9.2_F20B6.9	0.105675937357401	0	F20B6.9	4294769	Local eQTL	F20B6.9.2_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	NA
logTotalMu	X	2603542	F49E2.5d.1_F49E2.5	0.0706620506274191	0	F49E2.5	9311798	Local eQTL	F49E2.5d.1_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	NA
logTotalMu	X	2603542	F52D2.2.1_rgs-8.1	0.103989953683715	0	rgs-8.1	1531837	Local eQTL	F52D2.2.1_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	NA
logTotalMu	X	2603542	F59D8.1.1_vit-3	0.135198822649684	0	vit-3	3599334	Local eQTL	F59D8.1.1_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	vit-3
logTotalMu	X	2603542	F59D8.1.2_vit-3	0.166078765024055	0	vit-3	3014990	Local eQTL	F59D8.1.2_X_2603542	0.123329193354941	NA	NA
logTotalMu	X	2603542	M60.2.2_endu-2	0.0557557699024444	0	endu-2	6186665	Distant eQTL	M60.2.2_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	NA
logTotalMu	X	2603542	R08E3.1a.1_R08E3.1	0.104385038578103	0	R08E3.1	4829871	Local eQTL	R08E3.1a.1_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	NA
logTotalMu	X	2603542	R08E3.1a.2_R08E3.1	0.106700881445844	0	R08E3.1	4829871	Local eQTL	R08E3.1a.2_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	NA
logTotalMu	X	2603542	R08E3.1b.1_R08E3.1	0.128211553711143	0	R08E3.1	4829871	Local eQTL	R08E3.1b.1_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	R08E3.1
logTotalMu	X	2603542	T01B10.1.1_grd-4	0.0835552789695736	0	grd-4	8489516	Local eQTL	T01B10.1.1_X_2603542	0.123329193354941	NA	NA
logTotalMu	X	2603542	Y59E1A.2.1_rgs-8.2	0.103989953683715	0	rgs-8.2	1531837	Local eQTL	Y59E1A.2.1_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	NA
logTotalMu	X	2603542	Y73B3A.12_cal-6	0.121988584384167	0	cal-6	340119	Local eQTL	Y73B3A.12_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	NA
logTotalMu	X	2603542	Y73B3A.32_Y73B3A.32	0.132700097937046	0	Y73B3A.32	1557523	Distant eQTL	Y73B3A.32_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	Y73B3A.32
logTotalMu	X	2603542	C24A8.4.1_cst-2	0.0542488209912214	0.001	cst-2	4294769	Local eQTL	C24A8.4.1_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	NA
logTotalMu	X	2603542	C24A8.5.1_C24A8.5	0.0799317027244063	0.001	C24A8.5	4294769	Local eQTL	C24A8.5.1_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	NA
logTotalMu	X	2603542	K09C4.3_hsp-2	0.0532384930515103	0.001	hsp-2	3306745	Local eQTL	K09C4.3_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	NA
logTotalMu	X	2603542	Y73B3A.7_Y73B3A.7	0.107944402286978	0.001	Y73B3A.7	340119	Local eQTL	Y73B3A.7_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	NA
logTotalMu	X	2603542	B0416.10.1_B0416.10	0.0735121276735518	0.002	B0416.10	8927830	Local eQTL	B0416.10.1_X_2603542	0.123329193354941	0 ≤ prop_med ≤ 1	NA
logTotalMu	X	2603542	F41C6.4b.1_F41C6.4	0.0867921401627527	0.002	F41C6.4	6851282	Local eQTL	F41C6.4b.1_X_2603542	0.123329193354941	NA	NA
logTotalMu	X	2603542	F49E2.5q.1_F49E2.5	0.0589749504668236	0.002	F49E2.5	9101672	Local eQTL	F49E2.5q.1_X_2603542	0.123329193354941	NA	NA
